Investor_name_link,country,Investor_name,Investor_type,state_province
http://www.privco.com/investors/business-incubator-sbdc/central-arizona-college-sbdc,United States,Central Arizona College SBDC,Business Incubator / SBDC,Arizona
http://www.privco.com/investors/business-incubator-sbdc/city-of-surprise-az-economic-development,United States,City of Surprise AZ Economic Development,Business Incubator / SBDC,Arizona
http://www.privco.com/investors/venture-capital/clearvue-partners,United States,ClearVue Partners,Venture Capital,Arizona
http://www.privco.com/investors/business-incubator-sbdc/cochise-college-sbdc,United States,Cochise College SBDC,Business Incubator / SBDC,Arizona
http://www.privco.com/investors/business-incubator-sbdc/coconino-county-community-college-sbdc,United States,Coconino County Community College SBDC,Business Incubator / SBDC,Arizona
http://www.privco.com/investors/angel-individual/corey-edens,United States,Corey Edens,Angel / Individual,Arizona
http://www.privco.com/investors/venture-capital/daybreak-investments,United States,Daybreak Investments,Venture Capital,Arizona
http://www.privco.com/investors/business-incubator-sbdc/delta-center-for-economic-development,United States,Delta Center for Economic Development,Business Incubator / SBDC,Arizona
http://www.privco.com/investors/angel-investor-group/desert-angels,United States,Desert Angels,Angel Investor Group,Arizona
http://www.privco.com/investors/business-incubator-sbdc/eastern-arizona-college,United States,Eastern Arizona College,Business Incubator / SBDC,Arizona
http://www.privco.com/investors/private-equity/estancia-capital-management-llc,United States,Estancia Capital Management LLC,Private Equity,Arizona
http://www.privco.com/investors/venture-capital/ethanol-capital-management-llc,United States,"Ethanol Capital Management, LLC",Venture Capital,Arizona
http://www.privco.com/plan-comparison,United States,View Investor,Angel / Individual,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Angel Investor Group,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Angel Investor Group,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Angel Investor Group,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Kentucky
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Kentucky
http://www.privco.com/investors/venture-capital/dominatefund,United States,#DominateFund,Venture Capital,California
http://www.privco.com/investors/angel-investor-group/12-angels,United States,12 Angels,Angel Investor Group,California
http://www.privco.com/investors/venture-capital/137-ventures,United States,137 Ventures,Venture Capital,California
http://www.privco.com/investors/venture-capital/2020-ventures,United States,2020 Ventures,Venture Capital,California
http://www.privco.com/investors/venture-capital/37-technology-ventures,United States,37 Technology Ventures,Venture Capital,California
http://www.privco.com/investors/private-equity/3p-equity-partners,United States,3P Equity Partners,Private Equity,California
http://www.privco.com/investors/business-incubator-sbdc/500-startups,United States,500 Startups,Business Incubator / SBDC,California
http://www.privco.com/investors/venture-capital/500-startupwallah-lp,United States,"500 StartupWallah, L.P.",Venture Capital,California
http://www.privco.com/investors/venture-capital/5am-ventures,United States,5AM Ventures,Venture Capital,California
http://www.privco.com/investors/venture-capital/8vc,United States,8VC,Venture Capital,California
http://www.privco.com/investors/venture-capital/ventures,United States,@Ventures,Venture Capital,California
http://www.privco.com/investors/venture-capital/a-capital-partners-lp,United States,"A Capital Partners, L.P.",Venture Capital,California
http://www.privco.com/investors/angel-individual/aaron-iba,United States,Aaron Iba,Angel / Individual,California
http://www.privco.com/investors/angel-individual/aaron-lee,United States,Aaron Lee,Angel / Individual,California
http://www.privco.com/investors/angel-individual/aaron-levie,United States,Aaron Levie,Angel / Individual,California
http://www.privco.com/investors/angel-individual/aaron-patzer,United States,Aaron Patzer,Angel / Individual,California
http://www.privco.com/investors/angel-individual/aaron-schiff,United States,Aaron Schiff,Angel / Individual,California
http://www.privco.com/investors/venture-capital/abbvie-biotherapeutics-inc,United States,AbbVie Biotech Ventures,Venture Capital,California
http://www.privco.com/investors/other-investment-firm/abel-equities-lp,United States,"Abel Equities, LP.",Other Investment Firm,California
http://www.privco.com/investors/venture-capital/aberdare-ventures,United States,Aberdare Ventures,Venture Capital,California
http://www.privco.com/investors/angel-individual/abhay-parasnis,United States,Abhay Parasnis,Angel / Individual,California
http://www.privco.com/investors/venture-capital/acacia-venture-partners,United States,Acacia Venture Partners,Venture Capital,California
http://www.privco.com/investors/venture-capital/accel-partners,United States,Accel Partners,Venture Capital,California
http://www.privco.com/investors/private-equity/accel-kkr-llc,United States,Accel-KKR LLC,Private Equity,California
http://www.privco.com/investors/other-investment-firm/accelerated-acquisitions-xii-inc,United States,"Accelerated Acquisitions XII, Inc.",Other Investment Firm,California
http://www.privco.com/plan-comparison,United States,View Investor,Family Office,Texas
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Massachusetts
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity & Venture Capital,Illinois
http://www.privco.com/plan-comparison,United States,View Investor,Cooperative,Montana
http://www.privco.com/plan-comparison,Canada,View Investor,Venture Capital,Alberta
http://www.privco.com/plan-comparison,Canada,View Investor,Private Equity & Venture Capital,
http://www.privco.com/plan-comparison,United Kingdom,View Investor,Venture Capital,
http://www.privco.com/plan-comparison,Luxembourg,View Investor,Venture Capital,
http://www.privco.com/plan-comparison,United States,View Investor,Angel Investor Group,
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,California
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Massachusetts
http://www.privco.com/plan-comparison,Australia,View Investor,Corporate,
http://www.privco.com/plan-comparison,Spain,View Investor,Business Incubator / SBDC,Seville
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,New York
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,New York
http://www.privco.com/plan-comparison,United Kingdom,View Investor,Private Equity,
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Minnesota
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,California
http://www.privco.com/plan-comparison,Czech Republic,View Investor,Venture Capital,
http://www.privco.com/plan-comparison,Singapore,View Investor,Venture Capital,
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Missouri
http://www.privco.com/plan-comparison,United States,View Investor,Other Investment Firm,New York
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Wisconsin
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Connecticut
http://www.privco.com/plan-comparison,France,View Investor,Private Equity,
http://www.privco.com/investors/private-equity/5280-partners,United States,5280 Partners,Private Equity,Colorado
http://www.privco.com/investors/venture-capital/9th-street-investments,United States,9th Street Investments,Venture Capital,Colorado
http://www.privco.com/investors/venture-capital/access-partners,United States,Access Partners,Venture Capital,Colorado
http://www.privco.com/investors/venture-capital/access-venture-partners-llc,United States,"Access Venture Partners, LLC",Venture Capital,Colorado
http://www.privco.com/investors/venture-capital/ad-venture-capital-management-llc,United States,"Ad-Venture Capital Management, LLC",Venture Capital,Colorado
http://www.privco.com/investors/angel-individual/adam-berrey,United States,Adam Berrey,Angel / Individual,Colorado
http://www.privco.com/investors/other-investment-firm/adler-and-co-inc,United States,Adler & Co. Inc.,Other Investment Firm,Colorado
http://www.privco.com/investors/angel-individual/alexander-white,United States,Alexander White,Angel / Individual,Colorado
http://www.privco.com/investors/venture-capital/altira-group-llc,United States,"Altira Group, LLC",Venture Capital,Colorado
http://www.privco.com/investors/venture-capital/altitude-life-science-ventures,United States,Altitude Life Science Ventures,Venture Capital,Colorado
http://www.privco.com/investors/private-equity-venture-capital/american-midstream-partners-lp,United States,American Midstream Partners LP,Private Equity & Venture Capital,Colorado
http://www.privco.com/investors/private-equity/amstar-group-llc,United States,"Amstar Group, LLC",Private Equity,Colorado
http://www.privco.com/investors/venture-capital/anschutz-investments,United States,Anschutz Investments,Venture Capital,Colorado
http://www.privco.com/investors/venture-capital/ansel-capital-partners,United States,Ansel Capital Partners,Venture Capital,Colorado
http://www.privco.com/investors/venture-capital/appian-ventures,United States,Appian Ventures,Venture Capital,Colorado
http://www.privco.com/investors/venture-capital/aravaipa-ventures,United States,Aravaipa Ventures,Venture Capital,Colorado
http://www.privco.com/investors/private-equity/arrowpoint-partners,United States,Arrowpoint Partners,Private Equity,Colorado
http://www.privco.com/investors/venture-capital/aweida-venture-partners,United States,Aweida Venture Partners,Venture Capital,Colorado
http://www.privco.com/investors/private-equity/axiom-equity-partners,United States,Axiom Equity Partners,Private Equity,Colorado
http://www.privco.com/investors/private-equity/bard-capital-group-llc,United States,"Bard Capital Group, LLC",Private Equity,Colorado
http://www.privco.com/investors/private-equity/addison-capital-partners,United States,Addison Capital Partners,Private Equity,Florida
http://www.privco.com/investors/private-equity/ae-industrial-partners-llc,United States,"AE Industrial Partners, LLC",Private Equity,Florida
http://www.privco.com/investors/angel-individual/bart-lorang,United States,Bart Lorang,Angel / Individual,Colorado
http://www.privco.com/investors/private-equity/black-creek-group,United States,Black Creek Group,Private Equity,Colorado
http://www.privco.com/investors/venture-capital/blue-note-ventures,United States,Blue Note Ventures,Venture Capital,Colorado
http://www.privco.com/investors/private-equity/agnelli-group,United States,Agnelli Group,Private Equity,Florida
http://www.privco.com/investors/angel-investor-group/agp-miami,United States,AGP Miami,Angel Investor Group,Florida
http://www.privco.com/investors/private-equity-venture-capital/ags-capital-group-llc,United States,AGS Capital Group LLC,Private Equity & Venture Capital,Florida
http://www.privco.com/investors/venture-development-firm/blue-ocean-enterprises,United States,Blue Ocean Enterprises,Venture Development Firm,Colorado
http://www.privco.com/investors/private-equity/boat-capital-partners-llc,United States,"Boat Capital Partners, LLC",Private Equity,Colorado
http://www.privco.com/investors/angel-individual/albert-prast,United States,Albert Prast,Angel / Individual,Florida
http://www.privco.com/investors/angel-individual/alex-stancioff,United States,Alex Stancioff,Angel / Individual,Florida
http://www.privco.com/investors/venture-capital/alliance-technology-ventures,United States,Alliance Technology Ventures,Venture Capital,Florida
http://www.privco.com/investors/venture-capital/amiata-ventures,United States,Amiata Ventures,Venture Capital,Florida
http://www.privco.com/investors/private-equity/andlinger-and-company-inc,United States,"Andlinger & Company, Inc.",Private Equity,Florida
http://www.privco.com/investors/angel-investor-group/angel-forum-of-florida,United States,Angel Forum of Florida,Angel Investor Group,Florida
http://www.privco.com/investors/private-equity-venture-capital/ge-antares-capital-corporation,United States,Antares Capital Corporation,Private Equity & Venture Capital,Florida
http://www.privco.com/investors/private-equity/ap-capital-partners,United States,AP Capital Partners,Private Equity,Florida
http://www.privco.com/investors/other-investment-firm/apollo-aviation-group-llc,United States,"Apollo Aviation Group, LLC",Other Investment Firm,Florida
http://www.privco.com/investors/venture-capital/arsenal-venture-partners,United States,Arsenal Venture Partners,Venture Capital,Florida
http://www.privco.com/investors/small-business-investment-company-sbic/1to1-venture-partners-llc,United States,"1to1 Venture Partners, LLC",Small Business Investment Company (SBIC),Connecticut
http://www.privco.com/investors/business-incubator-sbdc/4combinator,United States,4Combinator,Business Incubator / SBDC,Connecticut
http://www.privco.com/investors/private-equity/astralis-group-llc,United States,Astralis Group LLC,Private Equity,Florida
http://www.privco.com/investors/private-equity-venture-capital/big-capital-llc,United States,B.I.G. Capital LLC,Private Equity & Venture Capital,Florida
http://www.privco.com/investors/private-equity-venture-capital/baldwin-beach-capital,United States,Baldwin Beach Capital,Private Equity & Venture Capital,Florida
http://www.privco.com/investors/private-equity-venture-capital/activant-capital-group-llc,United States,Activant Capital Group LLC,Private Equity & Venture Capital,Connecticut
http://www.privco.com/investors/private-equity/alerion-partners,United States,Alerion Partners,Private Equity,Connecticut
http://www.privco.com/investors/private-equity/alterna-capital-partners-llc,United States,Alterna Capital Partners LLC,Private Equity,Connecticut
http://www.privco.com/investors/venture-capital/ballast-point-venture-partners-lp,United States,"Ballast Point Venture Partners, L.P.",Venture Capital,Florida
http://www.privco.com/investors/private-equity/banyan-mezzanine-fund,United States,Banyan Mezzanine Fund,Private Equity,Florida
http://www.privco.com/investors/business-incubator-sbdc/bay-county-small-business-incubator,United States,Bay County Small Business Incubator,Business Incubator / SBDC,Florida
http://www.privco.com/investors/private-equity/altus-capital-partners,United States,Altus Capital Partners,Private Equity,Connecticut
http://www.privco.com/investors/private-equity/american-franchise-capital,United States,American Franchise Capital,Private Equity,Connecticut
http://www.privco.com/investors/angel-investor-group/angel-investor-forum,United States,Angel Investor Forum,Angel Investor Group,Connecticut
http://www.privco.com/investors/private-equity/bayside-capital-llc,United States,Bayside Capital LLC,Private Equity,Florida
http://www.privco.com/investors/private-equity-venture-capital/bear-creek-capital,United States,Bear Creek Capital,Private Equity & Venture Capital,Florida
http://www.privco.com/investors/business-incubator-sbdc/beaver-street-enterprise-center,United States,Beaver Street Enterprise Center,Business Incubator / SBDC,Florida
http://www.privco.com/investors/private-equity/arcade-partners-llc,United States,"Arcade Partners, LLC",Private Equity,Connecticut
http://www.privco.com/investors/private-equity/ardshiel-inc,United States,"Ardshiel, Inc.",Private Equity,Connecticut
http://www.privco.com/investors/business-incubator-sbdc/beta-1,United States,BETA-1,Business Incubator / SBDC,Florida
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/private-equity/atlantic-street-capital-management-llc,United States,"Atlantic Street Capital Management, LLC",Private Equity,Connecticut
http://www.privco.com/investors/private-equity/atlas-holdings-llc,United States,Atlas Holdings LLC,Private Equity,Connecticut
http://www.privco.com/investors/venture-capital/axiom-venture-partners-lp,United States,"Axiom Venture Partners, L.P.",Venture Capital,Connecticut
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/private-equity/balance-point-capital-partners-lp,United States,Balance Point Capital Partners LP,Private Equity,Connecticut
http://www.privco.com/investors/investment-banking-firm/bank-street,United States,Bank Street,Investment Banking Firm,Connecticut
http://www.privco.com/investors/venture-capital/bev-capital,United States,BEV Capital,Venture Capital,Connecticut
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/private-equity/black-diamond-capital-management,United States,Black Diamond Capital Management,Private Equity,Connecticut
http://www.privco.com/investors/private-equity/bluff-point-associates,United States,Bluff Point Associates,Private Equity,Connecticut
http://www.privco.com/investors/angel-individual/bob-allard,United States,Bob Allard,Angel / Individual,Connecticut
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Angel / Individual,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/angel-individual/bob-dorf,United States,Bob Dorf,Angel / Individual,Connecticut
http://www.privco.com/investors/hedge-fund/bridgewater-associates-lp,United States,BridgeWater Associates LP,Hedge Fund,Connecticut
http://www.privco.com/investors/business-incubator-sbdc/151-locust,United States,151 Locust,Business Incubator / SBDC,Georgia
http://www.privco.com/investors/venture-capital/accuitive-medical-ventures-llc,United States,"Accuitive Medical Ventures, LLC",Venture Capital,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Business Plan Competition,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/private-equity/broadhaven-capital-partners-llc,United States,"Broadhaven Capital Partners, LLC",Private Equity,Connecticut
http://www.privco.com/investors/private-equity/brookside-equity-partners-llc,United States,Brookside Equity Partners LLC,Private Equity,Connecticut
http://www.privco.com/investors/private-equity/brookside-group,United States,Brookside Group,Private Equity,Connecticut
http://www.privco.com/investors/business-incubator-sbdc/advanced-technology-development-center,United States,Advanced Technology Development Center,Business Incubator / SBDC,Georgia
http://www.privco.com/investors/private-equity/argonne-capital-group-llc,United States,"Argonne Capital Group, LLC",Private Equity,Georgia
http://www.privco.com/investors/angel-investor-group/ariel-savannah-angel-partners,United States,Ariel Savannah Angel Partners,Angel Investor Group,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Louisiana
http://www.privco.com/investors/private-equity/brookside-mezzanine-partners,United States,Brookside Mezzanine Partners,Private Equity,Connecticut
http://www.privco.com/investors/corporate/arris-group-inc,United States,"ARRIS Group, Inc.",Corporate,Georgia
http://www.privco.com/investors/business-incubator-sbdc/atdc-savannah,United States,ATDC Savannah,Business Incubator / SBDC,Georgia
http://www.privco.com/investors/private-equity/atlanta-equity-investors-llc,United States,"Atlanta Equity Investors, LLC",Private Equity,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Angel Investor Group,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/private-equity-venture-capital/avg-ventures-lp,United States,AVG Ventures LP,Private Equity & Venture Capital,Delaware
http://www.privco.com/investors/other-investment-firm/berkley-capital-investors-lp,United States,"Berkley Capital Investors, L.P.",Other Investment Firm,Delaware
http://www.privco.com/investors/angel-investor-group/atlanta-technology-angels,United States,Atlanta Technology Angels,Angel Investor Group,Georgia
http://www.privco.com/investors/venture-capital/atlanta-ventures,United States,Atlanta Ventures,Venture Capital,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity & Venture Capital,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Louisiana
http://www.privco.com/investors/venture-capital/blue-rock-capital-lp,United States,"Blue Rock Capital, L.P.",Venture Capital,Delaware
http://www.privco.com/investors/venture-capital/cb-healthcare-fund-ii-lp,United States,"CB Healthcare Fund II, L.P.",Venture Capital,Delaware
http://www.privco.com/investors/business-incubator-sbdc/city-of-wilmington-de-micro-enterprise-program,United States,City of Wilmington DE Micro Enterprise Program,Business Incubator / SBDC,Delaware
http://www.privco.com/investors/angel-individual/bill-wade,United States,Bill Wade,Angel / Individual,Georgia
http://www.privco.com/investors/venture-capital/bip-capital,United States,BIP Capital,Venture Capital,Georgia
http://www.privco.com/investors/venture-capital/bip-opportunities-fund,United States,BIP Opportunities Fund,Venture Capital,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Non-Profit,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Louisiana
http://www.privco.com/plan-comparison,United States,View Investor,Private Equity & Venture Capital,Louisiana
http://www.privco.com/investors/other-investment-firm/contra-costa-capital-llc,United States,"Contra Costa Capital, LLC",Other Investment Firm,Delaware
http://www.privco.com/investors/investment-management-firm/cpp-wi-holding-company,United States,CPP WI Holding Company,Investment Management Firm,Delaware
http://www.privco.com/investors/business-incubator-sbdc/1776_WashingtonDC_Incubator,United States,1776 DC Incubator,Business Incubator / SBDC,Washington D.C.
http://www.privco.com/investors/venture-capital/blh-venture-partners-llc,United States,"BLH Venture Partners, LLC",Venture Capital,Georgia
http://www.privco.com/investors/other-investment-firm/bluearc-capital-management-llc,United States,"BlueArc Capital Management, LLC",Other Investment Firm,Georgia
http://www.privco.com/investors/private-equity/bluewaters-investment-group,United States,BlueWaters Investment Group,Private Equity,Georgia
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Louisiana
,,,,
http://www.privco.com/investors/venture-capital/crown-venture-fund-llc,United States,"Crown Venture Fund, LLC.",Venture Capital,Delaware
http://www.privco.com/investors/business-incubator-sbdc/delaware-center-for-enterprise-development,United States,Delaware Center for Enterprise Development,Business Incubator / SBDC,Delaware
http://www.privco.com/investors/government/delaware-economic-development-office,United States,Delaware Economic Development Office,Government,Delaware
http://www.privco.com/investors/private-equity-venture-capital/accolade-partners,United States,Accolade Partners,Private Equity & Venture Capital,Washington D.C.
http://www.privco.com/investors/private-equity/acon-investments-llc,United States,"ACON Investments, LLC",Private Equity,Washington D.C.
http://www.privco.com/investors/venture-capital/acta-wireless-capital-llc,United States,"Acta Wireless Capital, LLC",Venture Capital,Washington D.C.
http://www.privco.com/investors/private-equity/brighton-partners-llc,United States,"Brighton Partners, LLC",Private Equity,Georgia
http://www.privco.com/investors/private-equity/buckhead-investment-partners-llc,United States,"Buckhead Investment Partners, LLC",Private Equity,Georgia
http://www.privco.com/investors/business-incubator-sbdc/business-expansion-center,United States,Business Expansion Center,Business Incubator / SBDC,Georgia
http://www.privco.com/investors/venture-capital/delaware-innovation-fund,United States,Delaware Innovation Fund,Venture Capital,Delaware
http://www.privco.com/investors/business-incubator-sbdc/delaware-sbdc-sussex-county,United States,Delaware SBDC - Sussex County,Business Incubator / SBDC,Delaware
http://www.privco.com/investors/business-incubator-sbdc/delaware-sbtdc,United States,Delaware SBTDC,Business Incubator / SBDC,Delaware
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maine
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maine
http://www.privco.com/investors/government/advanced-research-projects-agency-energy,United States,Advanced Research Projects Agency-Energy,Government,Washington D.C.
http://www.privco.com/investors/private-equity/albright-capital-management-llc,United States,Albright Capital Management LLC,Private Equity,Washington D.C.
http://www.privco.com/investors/private-equity/allied-capital-corporation,United States,Allied Capital Corporation,Private Equity,Washington D.C.
http://www.privco.com/investors/private-equity/candb-capital-lp,United States,"C&B Capital, L.P.",Private Equity,Georgia
http://www.privco.com/investors/venture-capital/cairnwood-group,United States,Cairnwood Group,Venture Capital,Georgia
http://www.privco.com/investors/lender/capital-access-network-inc,United States,"Capital Access Network, Inc.",Lender,Georgia
http://www.privco.com/investors/business-incubator-sbdc/delaware-state-university-sbdc,United States,Delaware State University SBDC,Business Incubator / SBDC,Delaware
http://www.privco.com/investors/business-incubator-sbdc/delaware-technology-park,United States,Delaware Technology Park,Business Incubator / SBDC,Delaware
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maine
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maine
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maine
http://www.privco.com/investors/angel-investor-group/angel-investors-of-greater-washington,United States,Angel Investors of Greater Washington,Angel Investor Group,Washington D.C.
http://www.privco.com/investors/private-equity/avondale-ventures-llc,United States,"Avondale Ventures, LLC",Private Equity,Washington D.C.
http://www.privco.com/investors/venture-capital/banneker-ventures,United States,Banneker Ventures,Venture Capital,Washington D.C.
http://www.privco.com/investors/private-equity/caymus-equity-partners-llc,United States,Caymus Equity Partners LLC,Private Equity,Georgia
http://www.privco.com/investors/angel-investor-group/ceo-ventures,United States,CEO Ventures,Angel Investor Group,Georgia
http://www.privco.com/investors/private-equity/cerner-capital,United States,Cerner Capital,Private Equity,Georgia
http://www.privco.com/investors/venture-capital/dupont-ventures,United States,DuPont Ventures,Venture Capital,Delaware
http://www.privco.com/investors/venture-capital/fairbridge-venture-partners,United States,Fairbridge Venture Partners,Venture Capital,Delaware
http://www.privco.com/investors/private-equity-venture-capital/fortex-capital-inc,United States,"Fortex Capital, Inc.",Private Equity & Venture Capital,Delaware
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maine
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maine
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maine
http://www.privco.com/investors/angel-individual/ben-bixby,United States,Ben Bixby,Angel / Individual,Washington D.C.
http://www.privco.com/investors/angel-investor-group/blue-heron-capital,United States,Blue Heron Capital,Angel Investor Group,Washington D.C.
http://www.privco.com/investors/angel-investor-group/fp-angels,United States,FP Angels,Angel Investor Group,Delaware
http://www.privco.com/investors/angel-investor-group/fsi-angel-network,United States,FSI Angel Network,Angel Investor Group,Delaware
http://www.privco.com/investors/venture-capital/hallett-capital,United States,Hallett Capital,Venture Capital,Delaware
http://www.privco.com/plan-comparison,United States,View Investor,Angel Investor Group,Maine
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maine
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Maine
http://www.privco.com/investors/private-equity/c-quest-capital-llc,United States,C-Quest Capital LLC,Private Equity,Washington D.C.
http://www.privco.com/investors/private-equity/capitol-partners-llc,United States,"Capitol Partners, LLC",Private Equity,Washington D.C.
http://www.privco.com/investors/private-equity/carlyle-group,United States,Carlyle Group,Private Equity,Washington D.C.
http://www.privco.com/investors/venture-capital/inflection-point-ventures,United States,Inflection Point Ventures,Venture Capital,Delaware
http://www.privco.com/investors/small-business-investment-company-sbic/innovation-capital-advisors,United States,Innovation Capital Advisors,Small Business Investment Company (SBIC),Delaware
http://www.privco.com/investors/venture-capital/innovation-ventures,United States,Innovation Ventures,Venture Capital,Delaware
http://www.privco.com/plan-comparison,United States,View Investor,Venture Capital,Maine
http://www.privco.com/plan-comparison,United States,View Investor,Business Incubator / SBDC,Maine
,,,,
http://www.privco.com/investors/investment-management-firm/ccm-us-llc,United States,CCM US LLC,Investment Management Firm,Washington D.C.
http://www.privco.com/investors/angel-individual/clarence-wooten,United States,Clarence Wooten,Angel / Individual,Washington D.C.
http://www.privco.com/investors/private-equity/cleveland-avenue-investments-llc,United States,"Cleveland Avenue Investments, LLC",Private Equity,Washington D.C.
http://www.privco.com/investors/other-investment-firm/jssi-capital-enterprises-llc,United States,JSSI Capital Enterprises LLC,Other Investment Firm,Delaware
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
http://www.privco.com/investors/venture-capital/core-capital-partners-lp,United States,"Core Capital Partners, L.P.",Venture Capital,Washington D.C.
http://www.privco.com/investors/venture-capital/crystal-tech-fund,United States,Crystal Tech Fund,Venture Capital,Washington D.C.
http://www.privco.com/investors/private-equity/darby-overseas-investments-ltd,United States,"Darby Overseas Investments, Ltd.",Private Equity,Washington D.C.
,,,,
,,,,
,,,,
,,,,
,,,,
http://www.privco.com/investors/angel-individual/david-beyer,United States,David Beyer,Angel / Individual,Washington D.C.
http://www.privco.com/investors/private-equity/dc-capital-partners-llc,United States,"DC Capital Partners, LLC",Private Equity,Washington D.C.
http://www.privco.com/investors/venture-capital/dc-community-ventures,United States,DC Community Ventures,Venture Capital,Washington D.C.
